,Action.Execution.Speech,Action.Execution,Action.Imagination,Action.Inhibition,Action.Observation,Action,Cognition.Attention,Cognition.Language.Orthography,Cognition.Language.Phonology,Cognition.Language.Semantics,Cognition.Language.Speech,Cognition.Language,Cognition.Memory.Explicit,Cognition.Memory.Working,Cognition.Memory,Cognition.Music,Cognition.Reasoning,Cognition.SocialCognition,Cognition.Spatial,Cognition,Emotion.Negative.Fear,Emotion.Negative.Sadness,Emotion.Negative,Emotion.Positive.Happiness,Emotion.Positive.RewardGain,Emotion.Positive,Emotion,Interoception.Sexuality,Interoception,Perception.Audition,Perception.Somesthesis.Pain,Perception.Somesthesis,Perception.Vision.Color,Perception.Vision.Motion,Perception.Vision.Shape,Perception.Vision,Perception
retrieval,-0.08798916379979851,-0.16015569699635412,0.06677565539702598,-0.06880219380625148,-0.10790192398267735,-0.16248703606107961,0.0385792959349306,0.1622909394676063,0.5203957431905781,0.5066533880431732,0.1362664370904224,0.4848010425570223,0.11203019914021195,0.17828049829732565,0.21955337279843326,-0.03436883771273598,0.07398627899092507,0.13712064400561388,0.06482864210407227,0.4587292786760531,0.01911597659895957,0.006722597721218143,-0.031584484094136285,-0.015176037643516115,0.013351264055027977,0.04759035890176578,0.07412016533371751,-0.04692231388753799,-0.05219328220572205,-0.042643188694811235,-0.10933914333790752,-0.16520162581585895,0.038854087629267585,0.03637958024743369,0.04648860008929609,-0.0011598291587906864,-0.057548148604399704
reward anticipation,0.014466762094929352,0.2678108422511899,-0.12516441310129592,0.24029054914652073,-0.1461538120190587,0.2397751863607083,0.030708999959466732,0.06074108724970549,-0.04436808243810133,-0.0022612025265875534,-0.031059971787399155,-0.011706749275491436,-0.05571879487836993,-0.08844427953765464,-0.08542218163138267,-0.014087531017514063,0.015424358095129929,-0.06067370469595622,0.0101536977880976,-0.04100594127678863,0.053029428483287865,0.04514712967591378,0.010941949406887735,0.07028516813967954,0.12836584740469112,-0.010076173350986704,-0.0581311851840216,0.12405259652202723,0.10488892724536916,0.15289772893747375,0.05342388569981127,0.09480017716017282,0.22686004578364583,0.12345087674237629,0.06430282699395759,0.11458414725800786,0.12909049320535848
rhythm,0.16855032579071488,0.3589730998258895,0.07306418467672415,0.10484714107142643,0.060082155205224,0.3797658735146792,-0.09435548489986659,0.05805687579751383,-0.08323848624041981,-0.14418759744283233,-0.11216113678672315,-0.10956225507830761,-0.12882290368774507,-0.0010921188553047465,-0.06129273462176336,0.595011599864746,0.03499105706554097,-0.10976678477209385,-0.07875549296309775,0.009308607494611345,-0.07955721680375305,-0.057098643957192656,-0.08862460947581394,0.024680842798006745,-0.10717708192192978,-0.13662289234078767,-0.11865948099080047,-0.01691610408925823,0.05158118571889138,0.377802448829053,0.16664468931451012,0.1709506487774399,0.048517992623296,-0.050002194149574644,-0.109354663399032,-0.07562231459803631,0.1283874438750266
risk,-0.08166748081729922,-0.1106323864199164,0.20801790476427615,0.22418259507776844,-0.16885274778381493,-0.12218679429051302,0.14654300803584622,-0.005383216076063876,0.13197543796520725,0.03533456911631017,-0.0646670016332418,-0.0538736821004374,0.042616207914956496,0.14152008796557042,0.1924037061167101,-0.08316914371991786,0.01539960866405566,0.042710054289395075,0.14455896139573288,-0.026727707394393896,-0.094797230198439,0.008468801314539197,-0.02204466847151885,-0.09648436067085986,0.17017711919694672,0.08634884843595465,0.07740958062604723,0.0387900697538936,0.05613900537516617,-0.10130832929270224,0.02312413539870054,0.00011841751310719488,0.01755217460596507,0.07101176853241044,-0.07721240792279874,-0.03168250362118273,-0.0036185844663965223
rule,0.08377558523663262,-0.05700712373513482,0.2150666162480827,0.05348387468388421,-0.12208960998643183,-0.06428295484779545,0.02966143548399298,0.28850065375681805,0.23648540161714254,0.20293424400052495,0.1118517051918552,0.19225881419842594,-0.1329406361093021,0.2579640827397118,0.09682792321955111,0.12709754547245494,0.4640423450199618,0.0908726719844335,0.02335214076464362,0.2870617378881972,-0.07467897571444108,-0.06279202457862226,-0.0190331902995899,-0.06592242082320893,0.04409163073677223,-0.01568003840502148,0.0196292141250266,-0.09388220019997826,-0.11058020624101791,0.17797885475595668,-0.015960120784275448,-0.07670483976259909,-0.06187788424696902,0.08430141216820103,0.07120545354289227,-0.02435035597232335,0.006682712460795591
salience,-0.07546039295425952,-0.11565920680201934,-0.09657765332282892,0.16409695953632292,0.02538201584544464,-0.11175981662121999,0.17804976183188492,0.015990529373623382,-0.037626508084210745,0.020197421379585436,-0.0531325132263569,-0.029448105951726044,0.05484629525453675,-0.11092515835055448,-0.09425533837981552,-0.12783720454461364,0.15172414424016023,0.1875667428526848,0.05028694055807466,-0.005896874448344126,-0.0477110344656852,-0.002927641309412229,-0.0270625208914317,0.02113429548909566,0.102210153859635,0.09862568469237039,0.040765513021710345,0.004147610039065393,-0.030849016573562267,-0.03433834348480835,0.02159835620344241,-0.019071947200703782,-0.022774636963270704,0.03512421436174712,0.035374829661113855,0.0363255559100167,-0.016866165239945705
search,0.11846669407161842,-0.03713619780215201,-0.07342004082232548,-0.03882247449713365,-0.06348455657454932,-0.06906774828202308,0.1618630919104717,0.29091311811147563,0.24883424161665213,0.39544376825283695,0.30366501411733804,0.38757593669614326,0.021477853578423352,0.10031119133950601,0.05713022861201738,-0.022142618239848276,0.12539717343685325,0.007516480574378425,0.058496327079423094,0.271451132924617,0.1353377170523367,0.11506089373951961,0.08849986867870595,0.152837740366509,-0.006207075119230148,0.03365261370749578,0.03908828165538788,-0.07324000409888495,-0.09254662781758079,0.15298140923196415,-0.10239341216994799,-0.12489725833256683,0.07763361474458108,0.2554790843474998,0.1675253301953119,0.15391948587354926,0.06871925524832073
selective attention,0.22029034978026169,0.13188323102405658,0.026434567935987852,0.024639311681795444,-0.01222293945032637,0.11595128545179109,0.06715487773889739,-0.005688059410567985,-0.0391859021778803,0.12006136847828963,0.24029020616086166,0.11043514439339233,0.12717014747323924,-0.03476586510725499,0.023283229322376864,0.00873942108961182,-0.009068675860641442,-0.10678000438074207,-0.09673824424979571,0.05652408377840207,-0.05403495177004105,0.05055996244664642,-0.024597226756176045,0.07430892528843719,-0.03189793851730791,-0.032055169475209776,-0.024686043580005843,0.10209283720392417,0.08829766622719983,0.2690807798812044,0.06315555305939198,0.08718897621527935,-0.04013166156108657,0.22987881005812075,-0.09153251223725674,-0.025093647728850452,0.12532572459043922
semantic memory,0.007251493893052942,-0.11897595949813651,0.25415170520501795,-0.013732212977686474,-0.12737801176848368,-0.1251957813426844,0.006886874622966388,0.03265914096223968,0.3544350098010579,0.5039892736122894,0.23070296885194258,0.4646450205409285,0.06158570670427918,0.13430382114288833,0.11777526749582361,-0.016906825744002804,0.05186873443589956,0.125973650648696,-0.05180351610565006,0.29000633345248866,-0.033295458942758975,-0.060133696269085164,-0.08339715454103362,-0.06493598803082826,-0.033806047727017466,-0.01914133918942657,-0.019016264789487702,-0.07012917367264919,-0.063347311403737,0.06180569916079441,-0.14688902819177277,-0.16350555382167792,0.004299847176498957,0.08810584617775452,-0.0589748189520429,-0.06772498668050066,-0.07625227038032058
sentence comprehension,-0.016936262031231067,-0.12310721070611738,0.10923257412573839,-0.09558534253997461,-0.1420219554019922,-0.1395648775903349,-0.0109096187966019,0.2591439701614501,0.44525601223202477,0.3930411196139654,0.135341593023492,0.3550084671073148,0.036141495524530234,0.1995755583365903,0.21051752653462616,-0.037432875494825206,-0.026011765022285128,0.23600800889951645,0.07582606176116367,0.2894155434391188,-0.01579645846694621,0.07746970963369891,-0.05181223956360867,-0.013654654415577932,-0.08961304869222152,-0.07457211972900563,-0.05524917755703537,0.0011223379916797545,-0.04088090662555148,-0.08715634965977348,-0.11195690473280533,-0.1611315023732523,0.08302898424919765,0.03778945394734105,0.04252641690648008,0.02838384918007835,-0.032655757980885186
skill,0.1620948030581892,0.27580140999017033,-0.09637032559430365,-0.009886103591962032,-0.12341598425727199,0.25094841579708876,0.07208944788050978,0.07996441886165571,-0.01938757930375568,-0.05523793136356804,0.04362200468336177,-0.014636286066150441,0.017281948467582676,0.004798698513432821,0.025509165606493123,0.0324982062727893,-0.014453395889546708,-0.004165842221925771,0.04568833974345015,0.07530953269206163,0.12028792835194059,0.1368505931586523,0.11689610057939828,0.12509039450783038,-0.0526015851086329,0.009283444423773114,0.06812143357792474,0.058737767898424616,0.06274444439285794,0.17932348902802953,0.014084818904572758,0.11524586995829342,0.17846767784310605,0.08716246211836125,0.04824153775573777,0.12843655856640718,0.11029820364066054
sleep,-0.004436430971660253,-0.0020514120116700814,-0.10928664310320685,0.0692980157186193,-0.08071210493131774,-0.03268241377079445,-0.08929729987281158,-0.12585506709041105,-0.09488911609462829,-0.0847999661904198,-0.021596096673667027,-0.05771668310868734,0.21191500719061399,-0.15414057588254262,-0.04914111577126844,-0.02363493243024064,-0.04147932473359763,-0.13748465925431275,-0.07791115117438129,-0.09811210205523899,-0.03862102837172687,-0.03468734225109906,0.004475633109502101,-0.07440070692578578,0.09334673015604258,0.039948229857436804,0.09420703401724209,0.235103976014182,0.3762153603875378,-0.13011200669772527,0.09691585709606287,0.0639897211166149,0.016089926468097673,0.1076025752315523,-0.11901429269825597,-0.10098443906220833,-0.020748519351292544
social cognition,-0.12215213504654666,-0.14501808681240239,0.04371336970876741,-0.032858363244522286,-0.007448700938300527,-0.1381409456850991,0.058488774603065924,0.03295275322958848,0.04654375163375356,0.08554865803328857,-0.0643966076817313,0.043478079651696214,-0.06606118878326395,-0.007938144962580461,-0.008274109986215656,-0.10248250542813926,0.20049536306169163,0.6246679015373995,0.10841707626925237,0.08009409965371322,0.05738772777167363,0.13454583104293552,0.18051348718386637,0.07508353191749506,0.07409004807972965,0.032608485276248045,0.17433694714407633,0.03811081850045926,-0.011242190757786267,-0.03861114197662333,-0.009987022655433424,-0.06797218479703816,-0.023950733962140293,-0.07035194856452985,0.259540257987533,0.14772232193996737,0.03249638559726812
spatial attention,0.17023684048922094,-0.01828083790820475,-0.051066868382827674,0.01800516544930393,0.11757904115253026,-0.0038327650980605,-0.018824417565258933,0.2631357824321711,0.07610594830579537,0.019595520331194265,0.1780011172952424,0.11209866643205457,-0.11782195644292079,0.10120516851065395,0.007958484482174358,0.05930925067931711,0.13012520227761168,-0.00542495817727545,0.06403633712443105,0.1104772351481781,0.07488168440052734,0.007721682562678113,0.10270397554015909,0.03077802693992768,-0.10337565490230369,-0.04527582449982784,-0.0017746652864842824,-0.0936293381997865,-0.09772211026441566,0.02022416569753339,0.0101578119125734,-0.022056912617583507,0.06577148300022223,0.14232236788202307,0.10985687925624564,0.07844918086481209,0.04763352940329065
speech perception,0.4306928362094728,0.32390856149619485,-0.0010671724831077863,0.009452237103328556,-0.14475483509577092,0.28372156760171185,0.12493313183345472,0.1427098894584925,0.08589380883065942,-0.07213077584386801,0.19103880116144206,0.015176537083474832,-0.10662795018713414,0.0768841128102429,0.0266357623814647,0.1380500028503746,-0.0023309148206487333,0.009648295508107174,0.07313987754237988,0.06095340745302855,0.02985344963837696,0.07641454340130054,0.079402849127612,0.10646829637575116,-0.05683420125124532,-0.021072540669024645,0.03529410756001449,-0.014634633066790642,-0.018242575485678092,0.06890277531266571,0.07783983466605367,0.20461546081425908,0.08227615889954042,0.003995816036526344,-0.03675445326690127,0.07789573117839577,0.06444609438301781
speech production,0.7019025695896874,0.6454051082513206,-0.061694022659241315,-0.06168908078227034,-0.11869631127891214,0.6184013929575747,-0.09082253053558234,-0.038813449397161706,-0.04239032575655452,-0.08407527284880789,0.3048059710563052,-0.031380641920570086,-0.08666394867087815,-0.07040282289239275,-0.08578729443637673,0.10881478543905994,-0.10984640360864287,-0.10828562441717889,-0.08735423153690336,-0.05498932785352574,-0.05632499881353021,0.00023530881135784822,-0.07955475703727513,0.036974075583647875,-0.10652621608164828,-0.08956011297700778,-0.09884313551785787,-0.01772304975118897,-0.06193747713090091,0.19311802048219173,0.02880251476143297,0.2547272634155734,-0.051484810815936435,0.09538449565751192,-0.09397098114009445,-0.06635103363817145,0.026005501506527574
strategy,-0.0506700062341834,-0.12761395041782192,-0.03331476917919912,-0.08032457717243532,-0.12933655037966602,-0.1533471651429036,0.06206131257151815,0.3264165288909543,0.1538594813457396,0.042042004805336895,0.10871500643376429,0.06609945355729437,-0.07651839389530295,0.19411774534942652,0.08266086904390504,0.01199769559566191,0.23148526297893626,0.14008054330981876,0.11539045214156131,0.21015965749746215,0.09551571193068187,0.05227802246571165,0.08505343504155173,0.04126300383407795,0.09909938059948778,0.1261419868868649,0.16413600109229576,-0.00898405828481558,-0.03356302178651252,-0.007320106533893317,-0.023241832777455715,-0.039612570635440415,0.13919508504499897,0.016684872180315852,0.08810169066711189,0.095980120098804,0.019973105036465044
strength,0.1782218985239402,0.06621937835148388,0.15391972712215274,-0.03075874050210438,-0.11123916798592527,0.03545700790837164,-0.06795338394835311,-0.04562246341552362,0.03339909532013731,0.01346665082595571,0.11641129403672631,-0.02033014264227228,0.005673330552351589,0.019013308081971828,0.06008323562564339,-0.028762510514359473,-0.1123350797804988,-0.08079958484303776,-0.059332296382766464,-0.05467663095116393,-0.0422563793978702,0.08383604499749917,-0.04137218213870456,-0.026741953755860918,-0.0897089094956432,-0.08797954342114145,-0.08204199415728941,0.007162082859266544,-0.029387216212266025,-0.0667050386680826,-0.007668067169625641,-0.036602308406789734,0.002449407623138941,-0.006016754040155911,-0.08269449642330787,-0.04545769498625902,-0.03736960556032713
sustained attention,0.2737174601489363,0.25448785550171105,0.2570455767554311,0.01607602791605252,-0.10549840084272723,0.21624811935073218,0.052667530072572764,-0.04845390360607201,-0.02929220955620015,-0.0400228739319375,0.08484082857959543,-0.08121734951859602,-0.02831858473178215,0.008863085703002926,0.05837472853440554,-0.04722326563837595,-0.13145102806446496,-0.059779170338233406,0.08679690113761744,-0.06085324019231057,-0.09468912490230263,0.061383701508513334,-0.07638582498313065,-0.045774526923110584,-0.057818269650866894,-0.0676454512982076,-0.08809697021767979,-0.041264126487833966,-0.1045350191464942,0.0284388798285361,-0.05228147566879934,-0.04174888657980279,-0.0433675876786923,0.058986642413579427,-0.08952786619303146,-0.03668805804087859,-0.002314136393215626
task difficulty,-0.024055218843395725,-0.056489975725210514,0.024115443213164233,0.04826900056603603,-0.08514668278979066,-0.06799246204022857,0.17261715772325018,0.443868844567472,0.13338041741677717,-0.09418386851211323,0.008228184113927575,0.003042515867575555,-0.11867541242799988,0.3057635983973458,0.20338016062235864,0.1892848227182414,0.23134785142970776,0.06072808886281008,0.18932093700514302,0.2851410065032311,0.031590258631081634,0.08459759518272808,0.15677898069640267,0.06121921201890551,-0.01733457224366476,0.0018044855947890487,0.04975137826499042,-0.015793263585961906,-0.04717132698399392,0.02902605467616898,0.05230469574354765,-0.001778681084938257,0.17546914257121146,0.035799533490073795,0.0660889382072328,0.11522676290530184,0.03803887226912562
thought,-0.10513878677779974,-0.14751577708847552,0.08531095729865826,0.04213572166151924,-0.028989752783527792,-0.14535772957780657,-0.09605828478115569,-0.02210510919439501,0.24083713512168228,0.3108113620207879,-0.08549368783487413,0.13258252870024387,0.22352397297167825,-0.05254438408765211,-0.0019789557471974473,-0.07662297295972183,0.036787803958416125,0.30797013916342664,-0.09871405550684878,-0.03060269537725909,0.05948249418609314,-0.03015419634767422,0.008337127404950562,-0.04527769894115931,-0.011641439754421848,-0.06126928112539515,-0.016805912034177806,0.004796586596210437,0.02267408334430201,0.004334223539977746,-0.015317624123850262,-0.06939432314301652,0.15276316045197122,0.04571766743021227,-0.03858800398109049,-0.076369803909532,0.010740028074539975
valence,-0.09157914347697013,-0.15369425457771455,0.05188800837658312,-0.02450572212734135,-0.09162071965618213,-0.1571257300212616,-0.029841908201924918,-0.0017289630633460762,0.15711052801450678,0.23027855925824076,-0.03252553234725833,0.08016714186728402,0.2668875850980405,-0.06524053174757667,-0.01982776686448019,-0.10762159817017755,0.06462517408143612,0.5054459585557194,-0.03529986478751404,-0.044680491931702176,0.0947436811168017,0.0352398404786558,0.10424360169003714,0.04637014039396206,0.056379387860501166,0.04787856893515742,0.12065100410103341,0.00881695934283627,0.042303090369320444,-0.07846703898619067,-0.08117335666903125,-0.11132792417876282,0.008343606550696589,-0.032581516779288305,0.0931814163750521,-0.003587135462291019,-0.001184026458782658
verbal fluency,0.16285134990284544,0.049010835146900945,0.09253791891084204,-0.06973485134739976,-0.1264903001591443,0.02303327567682981,0.20025540670349115,0.2657118293901443,0.2519797604032284,0.07958073894820297,0.249643844907165,0.19451652245876339,-0.06470325031206077,0.518833923523445,0.4582501354609864,0.16976003180243646,0.03736998962721957,-0.0887796577017111,0.36369177508740935,0.4134680526401042,0.12717647367451249,0.3672732242268931,0.07391007655760111,0.20704302091501475,-0.022682666030364024,0.0616483352687884,0.05587647303779156,-0.07094629670861557,-0.12622264155128926,0.14140533905145733,-0.041708767351272866,-0.028478257956487465,0.2038360878135589,0.1685313664755392,0.128866601629423,0.2715820915844385,0.15892045488694767
visual attention,0.104061504930862,0.05774670406813785,-0.05704268596336265,0.0006309995142148336,-0.020423528348552933,0.06740770076309097,-0.03792630964709092,0.022715558493159253,0.12156875474947709,0.0032223976671801394,0.10488023701812092,0.01749850047642411,-0.025943599891230844,-0.0018332200329930326,-0.010886391285025667,0.038558280590314964,-0.05013320704670888,-0.08924772257831876,-0.04454443877759756,0.01073081671917024,0.10706572027694443,-0.01901041183256617,0.09176390551163413,0.09031977881972329,-0.06931851354291894,-0.032762513020921535,0.024565624375028877,-0.034046701168611936,-0.07031085652035388,0.0443478180584889,-0.09133040181903182,-0.0723161171886893,0.24242468028603817,0.08652231404496939,0.005283985075878879,0.012554031948059862,0.031392552731421886
visual perception,-0.039283628240326815,0.012827168795004982,0.04585073527393744,0.011424698612383266,-0.056578043904979815,0.006926074169868938,0.18655822108746753,0.1339137351297656,0.13131233465903533,0.014691509059602863,0.13407414319493183,0.09747413465487494,-0.040760086823627924,0.2789261647235524,0.23686290456664202,-0.02470562840203752,-0.04202883616107523,-0.06940823231608192,0.26416470013428844,0.1837181549447048,0.2795115447861497,0.25097988935783994,0.21304100973794363,0.2882570735182776,0.0024277106532672936,0.1343564455597691,0.13289165994767785,-0.039654024175018524,-0.09640795771979173,-0.035246869901304025,-0.0727812317670453,-0.034233238310151924,0.2535773543246323,0.0030697761736741633,0.24294455087434416,0.421053746217669,0.1976606748778513
word recognition,-0.08651756326942658,-0.05716506898179307,-0.07033060582612381,-0.035653413382855874,0.03552566244140775,-0.058709648205210796,0.055684680180492684,0.08781135617023045,0.02232698118351181,0.043519465464286415,-0.013199637470109988,0.0643759132017871,-0.048117517266152925,0.042959015589312435,0.05981315151690074,-0.08314937539480483,-0.07541111318378736,-0.005109148285530861,0.02568162034947432,0.002739423783939986,0.14563292336198466,0.08619081515503352,0.11458335132445485,0.16810786329233512,-0.13279372272819442,-0.09110811803443034,-0.0786099901493479,-0.031226055508564853,-0.09952261348054219,-0.02042804642829659,-0.06673341887987617,-0.07529452305623689,0.04832138711264432,-0.018711999890566156,0.19794008506103963,0.2671257886060726,0.05124900903763478
working memory,0.01734837778794985,-0.08346074984615842,0.21837846884418205,-0.02880433471193436,-0.05588120865024043,-0.09491679700317054,0.17254323314757986,0.46933686670104063,0.24954080613104965,0.05877176211244072,0.10761796512370261,0.1403197195873963,-0.12993605929772756,0.5550318231814716,0.36701997393177,0.34062750078427284,0.26204853140896106,-0.04270366309371374,0.2313154903196773,0.4174269064261299,0.040195328733364774,0.1304544340583049,0.05109345084370199,0.07978365384269578,-0.04530653846831545,-0.04624692847976188,-0.03375525989263392,-0.1454452398311118,-0.15154806255343878,0.1759234346887146,0.05947611119925307,-0.03617662759358041,0.1912536165579798,0.09925199837858023,0.09296726789434617,0.14389638014683628,0.0655097699403859
